,mov_id,언어_제공자_ID,취득연도,방향,타입,dir,file,Label,coord,sign_ord,frame
28350,28351,25,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028351.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028351.npy,13,135
28351,28352,25,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028352.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028352.npy,14,133
28379,28380,25,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028380.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028380.npy,16,154
28381,28382,25,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028382.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028382.npy,17,152
28445,28446,25,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028446.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028446.npy,18,177
28627,28628,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028628.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028628.npy,0,165
28629,28630,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028630.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028630.npy,11,135
28645,28646,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028646.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028646.npy,1,173
28652,28653,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028653.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028653.npy,2,169
28653,28654,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028654.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028654.npy,3,162
28658,28659,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028659.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028659.npy,4,145
28661,28662,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028662.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028662.npy,5,169
28678,28679,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028679.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028679.npy,6,147
28689,28690,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028690.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028690.npy,7,187
28695,28696,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028696.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028696.npy,15,142
28701,28702,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028702.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028702.npy,8,153
28730,28731,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028731.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028731.npy,9,163
28731,28732,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028732.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028732.npy,10,168
28767,28768,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028768.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028768.npy,12,137
28769,28770,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028770.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028770.npy,13,130
28770,28771,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028771.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028771.npy,14,132
28798,28799,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028799.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028799.npy,16,154
28800,28801,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028801.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028801.npy,17,139
28864,28865,25,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000028865.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000028865.npy,18,173
29046,29047,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029047.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029047.npy,0,163
29048,29049,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029049.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029049.npy,11,128
29064,29065,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029065.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029065.npy,1,168
29071,29072,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029072.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029072.npy,2,159
29072,29073,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029073.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029073.npy,3,161
29077,29078,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029078.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029078.npy,4,140
29080,29081,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029081.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029081.npy,5,165
29097,29098,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029098.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029098.npy,6,132
29108,29109,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029109.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029109.npy,7,190
29114,29115,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029115.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029115.npy,15,141
29120,29121,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029121.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029121.npy,8,147
29149,29150,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029150.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029150.npy,9,166
29150,29151,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029151.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029151.npy,10,167
29186,29187,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029187.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029187.npy,12,139
29188,29189,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029189.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029189.npy,13,123
29189,29190,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029190.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029190.npy,14,140
29217,29218,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029218.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029218.npy,16,160
29219,29220,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029220.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029220.npy,17,141
29283,29284,25,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029284.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029284.npy,18,160
29465,29466,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029466.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029466.npy,0,150
29467,29468,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029468.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029468.npy,11,115
29483,29484,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029484.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029484.npy,1,134
29490,29491,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029491.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029491.npy,2,153
29491,29492,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029492.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029492.npy,3,131
29496,29497,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029497.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029497.npy,4,117
29499,29500,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029500.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029500.npy,5,133
29516,29517,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029517.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029517.npy,6,120
29527,29528,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029528.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029528.npy,7,147
29533,29534,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029534.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029534.npy,15,113
29539,29540,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029540.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029540.npy,8,136
29568,29569,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029569.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029569.npy,9,134
29569,29570,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029570.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029570.npy,10,148
29605,29606,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029606.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029606.npy,12,126
29607,29608,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029608.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029608.npy,13,115
29608,29609,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029609.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029609.npy,14,108
29636,29637,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029637.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029637.npy,16,117
29638,29639,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029639.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029639.npy,17,117
29702,29703,26,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029703.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029703.npy,18,135
29884,29885,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029885.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029885.npy,0,147
29886,29887,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029887.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029887.npy,11,114
29902,29903,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029903.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029903.npy,1,137
29909,29910,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029910.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029910.npy,2,151
29910,29911,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029911.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029911.npy,3,132
29915,29916,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029916.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029916.npy,4,117
29918,29919,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029919.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029919.npy,5,116
29935,29936,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029936.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029936.npy,6,120
29946,29947,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029947.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029947.npy,7,141
29952,29953,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029953.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029953.npy,15,132
29958,29959,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029959.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029959.npy,8,146
29987,29988,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029988.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029988.npy,9,142
29988,29989,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000029989.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000029989.npy,10,146
30024,30025,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030025.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030025.npy,12,136
30026,30027,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030027.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030027.npy,13,117
30027,30028,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030028.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030028.npy,14,111
30055,30056,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030056.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030056.npy,16,133
30057,30058,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030058.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030058.npy,17,123
30121,30122,26,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030122.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030122.npy,18,140
30303,30304,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030304.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030304.npy,0,152
30305,30306,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030306.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030306.npy,11,118
30321,30322,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030322.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030322.npy,1,133
30328,30329,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030329.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030329.npy,2,164
30329,30330,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030330.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030330.npy,3,138
30334,30335,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030335.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030335.npy,4,119
30337,30338,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030338.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030338.npy,5,141
30354,30355,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030355.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030355.npy,6,120
30365,30366,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030366.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030366.npy,7,148
30371,30372,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030372.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030372.npy,15,120
30377,30378,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030378.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030378.npy,8,133
30406,30407,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030407.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030407.npy,9,146
30407,30408,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030408.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030408.npy,10,147
30443,30444,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030444.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030444.npy,12,115
30445,30446,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030446.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030446.npy,13,111
30446,30447,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030447.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030447.npy,14,111
30474,30475,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030475.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030475.npy,16,125
30476,30477,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030477.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030477.npy,17,123
30540,30541,26,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/28079_30592,KETI_SL_0000030541.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030541.npy,18,136
30722,30723,27,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/30593_33106,KETI_SL_0000030723.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030723.npy,0,147
30724,30725,27,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/30593_33106,KETI_SL_0000030725.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030725.npy,11,106
30740,30741,27,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/30593_33106,KETI_SL_0000030741.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000030741.npy,1,153
